smurvation_id,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
23224,Smurfy Mushotel,0,1,Smurfy Passage,Sproutpril,17,18,1,0,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Party,80.0,0,1,"Sproutpril, Smurfy Passage - 19",Smurfy Jungle
105059,Village Mushotel,0,31,Blissful Beams,Blossommonth,4,27,0,2,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,97.5,0,2,"Blossommonth, Blissful Beams - 29",Smurfy Jungle
11455,Smurfy Mushotel,1,257,Blissful Beams,Rainboway,19,9,0,4,2,0.0,0,HB,SMF,Squads,Smurfy Way,0,0,0,D,D,0,No Deposit,,,0,Swift-Party,91.0,0,0,"Goldenleaf, Smurfy Passage - 20",Smurfy Jungle
40140,Village Mushotel,0,96,Wisdom Whirlwind,Smurfly,28,11,2,1,2,0.0,0,HB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Swift-Party,94.5,0,0,"Smurfly, Wisdom Whirlwind - 14",Smurfy Jungle
5935,Smurfy Mushotel,0,201,Smurfy Passage,Rainboway,21,16,3,8,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Swift-Party,46.98,0,2,"Rainboway, Smurfy Passage - 27",Smurfy Jungle
78505,Village Mushotel,0,2,Wisdom Whirlwind,Frostwisp,42,11,1,0,1,0.0,0,HB,FRK,Squads,TA/TO,0,0,0,A,A,3,No Deposit,1.0,,0,Swift-Smurf,88.0,0,0,"Frostwisp, Wisdom Whirlwind - 12",Smurfy Jungle
102074,Village Mushotel,0,215,Smurfy Passage,Hearthglen,48,21,1,1,1,0.0,0,BB,BEL,Squads,Corporate,0,0,0,A,A,0,No Deposit,,233.0,0,Swift-Smurf,75.0,0,0,"Hearthglen, Smurfy Passage - 23",Smurfy Jungle
49713,Village Mushotel,1,54,Smurfy Passage,Sproutpril,17,18,1,0,2,0.0,0,SC,ISR,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Party,85.5,0,0,"Sproutpril, Smurfy Passage - 18",Smurfy Jungle
49712,Village Mushotel,1,77,Smurfy Passage,Sproutpril,17,17,2,5,2,0.0,0,HB,ISR,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Swift-Smurf,146.93,0,1,"Sparkleuary, Smurfy Passage - 20",Smurfy Jungle
2232,Smurfy Mushotel,0,84,Wisdom Whirlwind,Frostwisp,41,6,2,5,2,0.0,0,HB,POL,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,98.4,0,1,"Frostwisp, Wisdom Whirlwind - 13",Smurfy Jungle
71861,Village Mushotel,1,255,Blissful Beams,Smurfly,28,14,1,2,2,0.0,0,HB,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,141.3,0,0,"Rainboway, Blissful Beams - 26",Smurfy Jungle
117440,Village Mushotel,0,168,Blissful Beams,Smurfly,31,31,1,3,2,2.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Swift-Smurf,235.0,0,0,"Harvestember, Blissful Beams - 04",Smurfy Jungle
39514,Smurfy Mushotel,0,25,Blissful Beams,Harvestember,33,18,0,2,3,0.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Swift-Smurf,205.2,0,1,"Harvestember, Blissful Beams - 20",Smurfy Jungle
98874,Village Mushotel,0,12,Smurfy Passage,Frostwisp,41,3,1,2,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Swift-Smurf,85.0,0,0,"Frostwisp, Smurfy Passage - 06",Smurfy Jungle
55838,Village Mushotel,1,92,Smurfy Passage,Harvestember,35,22,1,3,3,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,150.3,0,0,"Smurfly, Smurfy Passage - 26",Smurfy Jungle
33448,Smurfy Mushotel,0,69,Blissful Beams,Sparkleuary,8,19,2,3,1,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Swift-Party,37.0,0,1,"Sparkleuary, Blissful Beams - 24",Smurfy Jungle
35314,Smurfy Mushotel,0,0,Blissful Beams,Sproutpril,16,17,1,0,2,0.0,0,BB,USA,Smurfy Way,Smurfy Way,0,0,0,D,D,1,No Deposit,,,0,Swift-Smurf,98.0,1,0,"Sproutpril, Blissful Beams - 18",Smurfy Jungle
77859,Village Mushotel,1,20,Wisdom Whirlwind,Frostwisp,41,5,1,3,1,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,1,0,A,A,0,No Deposit,10.0,,0,Swift-Smurf,95.9,0,0,"Goldenleaf, Wisdom Whirlwind - 29",Smurfy Jungle
101363,Village Mushotel,0,35,Smurfy Passage,Hearthglen,46,7,1,3,1,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Swift-Smurf,199.0,0,2,"Hearthglen, Smurfy Passage - 11",Smurfy Jungle
32830,Smurfy Mushotel,0,159,Blissful Beams,Sparkleuary,5,4,2,1,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,39.13,0,1,"Sparkleuary, Blissful Beams - 07",Smurfy Jungle
26780,Smurfy Mushotel,0,50,Smurfy Passage,Harvestember,32,5,2,4,2,0.0,0,HB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,426.0,,0,Swift-Party,231.17,0,0,"Harvestember, Smurfy Passage - 11",Smurfy Jungle
94269,Village Mushotel,0,2,Smurfy Passage,Harvestember,32,2,0,1,1,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Swift-Party,102.7,0,0,"Harvestember, Smurfy Passage - 03",Smurfy Jungle
67275,Village Mushotel,1,334,Blissful Beams,Rainboway,18,1,1,1,2,0.0,0,BB,WSD,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,99.0,0,0,"Sunspark, Smurfy Passage - 01",Smurfy Jungle
78875,Village Mushotel,0,3,Wisdom Whirlwind,Frostwisp,42,15,0,3,2,0.0,0,BB,ITA,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Swift-Smurf,85.0,0,0,"Frostwisp, Wisdom Whirlwind - 18",Smurfy Jungle
8333,Smurfy Mushotel,1,18,Smurfy Passage,Goldenleaf,39,22,0,1,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,134.0,0,0,"Goldenleaf, Smurfy Passage - 04",Smurfy Jungle
52336,Village Mushotel,1,124,Smurfy Passage,Sunspark,23,3,1,2,3,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,159.3,0,0,"Rainboway, Smurfy Passage - 22",Smurfy Jungle
30085,Smurfy Mushotel,0,20,Smurfy Passage,Hearthglen,46,9,1,4,2,0.0,0,BB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,6.0,,0,Swift-Smurf,43.0,1,0,"Hearthglen, Smurfy Passage - 14",Smurfy Jungle
73523,Village Mushotel,1,115,Blissful Beams,Harvestember,34,25,0,2,3,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Swift-Smurf,195.0,0,2,"Harvestember, Blissful Beams - 08",Smurfy Jungle
97453,Village Mushotel,0,9,Smurfy Passage,Goldenleaf,38,15,0,1,2,0.0,0,SC,USA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,149.0,0,3,"Goldenleaf, Smurfy Passage - 16",Smurfy Jungle
59320,Village Mushotel,1,60,Smurfy Passage,Frostwisp,44,27,0,1,2,2.0,0,BB,FRK,Smurfy Way,Smurfy Way,0,0,0,G,G,3,No Deposit,14.0,,0,Swift-Smurf,234.0,0,0,"Frostwisp, Smurfy Passage - 25",Smurfy Jungle
47287,Village Mushotel,1,33,Smurfy Passage,Sparkleuary,8,15,1,0,2,0.0,0,SC,BRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,67.5,0,0,"Blossommonth, Smurfy Passage - 26",Smurfy Jungle
26082,Smurfy Mushotel,0,49,Smurfy Passage,Smurfly,29,15,2,4,2,0.0,0,BB,IRL,Smurfy Way,Smurfy Way,0,0,0,F,F,1,No Deposit,250.0,,0,Swift-Smurf,206.17,0,0,"Smurfly, Smurfy Passage - 21",Smurfy Jungle
103486,Village Mushotel,0,0,Smurfy Passage,Merrysnow,52,22,1,3,1,0.0,0,BB,AUS,Smurfy Way,Smurfy Way,0,0,0,G,A,0,No Deposit,14.0,,0,Swift-Party,89.55,0,2,"Merrysnow, Smurfy Passage - 26",Smurfy Jungle
73229,Village Mushotel,1,14,Blissful Beams,Harvestember,33,17,0,1,2,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,160.0,0,1,"Harvestember, Blissful Beams - 03",Smurfy Jungle
72741,Village Mushotel,1,210,Blissful Beams,Harvestember,31,4,2,3,2,0.0,0,SC,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,112.5,0,1,"Blossommonth, Blissful Beams - 24",Smurfy Jungle
54227,Village Mushotel,0,193,Smurfy Passage,Smurfly,28,9,2,1,2,0.0,0,BB,SWE,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,70.44,0,1,"Smurfly, Smurfy Passage - 12",Smurfy Jungle
118642,Village Mushotel,0,99,Blissful Beams,Harvestember,34,21,1,2,3,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Swift-Smurf,195.0,0,2,"Harvestember, Blissful Beams - 24",Smurfy Jungle
2101,Smurfy Mushotel,0,45,Wisdom Whirlwind,Frostwisp,40,1,2,5,2,0.0,0,HB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2.0,,0,Leaf,82.0,0,0,"Frostwisp, Wisdom Whirlwind - 08",Smurfy Jungle
37120,Smurfy Mushotel,0,183,Blissful Beams,Sunspark,23,7,0,1,2,0.0,0,BB,DNK,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,251.0,,0,Swift-Party,95.0,0,0,"Sunspark, Blissful Beams - 08",Smurfy Jungle
84375,Village Mushotel,0,32,Smurfy Passage,Sparkleuary,9,22,1,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,83.9,0,1,"Sparkleuary, Smurfy Passage - 25",Smurfy Jungle
15768,Smurfy Mushotel,0,25,Wisdom Whirlwind,Smurfly,31,26,2,5,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Swift-Smurf,183.0,1,2,"Harvestember, Wisdom Whirlwind - 02",Smurfy Jungle
11175,Smurfy Mushotel,1,63,Blissful Beams,Sproutpril,17,26,2,5,2,2.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Swift-Smurf,155.0,0,0,"Frostmarch, Blissful Beams - 20",Smurfy Jungle
14189,Smurfy Mushotel,0,61,Wisdom Whirlwind,Frostwisp,41,6,1,5,2,0.0,0,BB,,Smurfy Way,Smurfy Way,0,0,1,E,F,2,No Deposit,,,0,Swift-Smurf,62.5,1,1,"Frostwisp, Wisdom Whirlwind - 12",Smurfy Jungle
48622,Village Mushotel,1,81,Smurfy Passage,Frostmarch,13,25,2,2,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,4,Swift-Party,65.0,0,0,"Frostmarch, Smurfy Passage - 16",Smurfy Jungle
12951,Smurfy Mushotel,1,196,Blissful Beams,Smurfly,30,24,2,5,2,2.0,0,HB,SMF,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Swift-Smurf,292.0,0,2,"Blossommonth, Blissful Beams - 15",Smurfy Jungle
52172,Village Mushotel,1,23,Smurfy Passage,Sunspark,23,1,0,2,3,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,159.0,0,0,"Rainboway, Smurfy Passage - 11",Smurfy Jungle
115821,Village Mushotel,0,74,Blissful Beams,Smurfly,27,8,2,1,2,0.0,0,SC,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,120.0,0,1,"Smurfly, Blissful Beams - 11",Smurfy Jungle
18639,Smurfy Mushotel,0,0,Smurfy Passage,Hearthglen,48,21,1,1,1,0.0,0,BB,SMF,Giggleline TA,Smurfy Way,1,0,2,A,I,2,No Deposit,240.0,,0,Swift-Smurf,55.0,0,0,"Hearthglen, Smurfy Passage - 23",Smurfy Jungle
37031,Smurfy Mushotel,0,1,Blissful Beams,Sunspark,22,2,0,2,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,348.0,,0,Swift-Smurf,105.0,0,1,"Sunspark, Blissful Beams - 04",Smurfy Jungle
115576,Village Mushotel,0,92,Blissful Beams,Smurfly,27,7,0,1,3,0.0,0,HB,AUS,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,247.0,0,0,"Smurfly, Blissful Beams - 08",Smurfy Jungle
105017,Village Mushotel,0,68,Blissful Beams,Blossommonth,4,26,0,2,2,0.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,111.6,1,0,"Blossommonth, Blissful Beams - 28",Smurfy Jungle
77318,Village Mushotel,0,1,Wisdom Whirlwind,Goldenleaf,38,15,0,2,2,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,164.5,0,1,"Goldenleaf, Wisdom Whirlwind - 17",Smurfy Jungle
20442,Smurfy Mushotel,0,15,Smurfy Passage,Blossommonth,5,28,0,1,2,0.0,0,BB,IRL,Smurfy Way,Smurfy Way,0,0,0,A,D,1,No Deposit,,,0,Swift-Smurf,43.0,1,0,"Blossommonth, Smurfy Passage - 29",Smurfy Jungle
100125,Village Mushotel,0,0,Smurfy Passage,Frostwisp,43,22,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,120.0,0,0,"Frostwisp, Smurfy Passage - 23",Smurfy Jungle
116807,Village Mushotel,0,153,Blissful Beams,Smurfly,29,18,2,5,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,126.13,0,1,"Smurfly, Blissful Beams - 25",Smurfy Jungle
102284,Village Mushotel,0,11,Smurfy Passage,Hearthglen,48,22,0,4,2,0.0,0,BB,ROU,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,80.07,0,0,"Hearthglen, Smurfy Passage - 26",Smurfy Jungle
45385,Village Mushotel,0,72,Wisdom Whirlwind,Frostwisp,44,28,0,3,2,0.0,0,BB,SMF,Squads,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Swift-Party,85.67,0,0,"Frostwisp, Wisdom Whirlwind - 31",Smurfy Jungle
8191,Smurfy Mushotel,0,370,Smurfy Passage,Goldenleaf,38,15,4,10,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Leaf,78.5,0,3,"Goldenleaf, Smurfy Passage - 29",Smurfy Jungle
95151,Village Mushotel,0,17,Smurfy Passage,Harvestember,33,13,1,1,2,2.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,E,E,1,No Deposit,,,0,Swift-Smurf,182.95,1,1,"Harvestember, Smurfy Passage - 15",Smurfy Jungle
81331,Village Mushotel,0,67,Wisdom Whirlwind,Merrysnow,49,5,2,1,3,0.0,0,SC,TMP,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,8.0,,0,Swift-Smurf,130.4,0,2,"Merrysnow, Wisdom Whirlwind - 08",Smurfy Jungle
97119,Village Mushotel,0,17,Smurfy Passage,Goldenleaf,38,11,2,0,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,74.1,0,1,"Goldenleaf, Smurfy Passage - 13",Smurfy Jungle
91424,Village Mushotel,0,92,Smurfy Passage,Sunspark,25,14,2,5,2,0.0,0,BB,IRL,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,120.58,0,0,"Sunspark, Smurfy Passage - 21",Smurfy Jungle
57439,Village Mushotel,1,418,Smurfy Passage,Goldenleaf,40,26,1,2,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,223,Swift-Party,75.0,0,0,"Harvestember, Smurfy Passage - 02",Smurfy Jungle
97520,Village Mushotel,0,62,Smurfy Passage,Goldenleaf,38,14,0,4,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,149.4,0,0,"Goldenleaf, Smurfy Passage - 18",Smurfy Jungle
60905,Village Mushotel,1,79,Smurfy Passage,Hearthglen,48,25,0,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,114.0,0,2,"Goldenleaf, Smurfy Passage - 11",Smurfy Jungle
2477,Smurfy Mushotel,0,0,Wisdom Whirlwind,Frostwisp,43,19,1,1,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Swift-Smurf,56.0,1,1,"Frostwisp, Wisdom Whirlwind - 21",Smurfy Jungle
55522,Village Mushotel,1,21,Smurfy Passage,Harvestember,34,15,1,2,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,151.0,0,0,"Smurfly, Smurfy Passage - 29",Smurfy Jungle
63703,Village Mushotel,1,65,Blissful Beams,Sparkleuary,7,17,1,2,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,79.2,0,2,"Blossommonth, Blissful Beams - 20",Smurfy Jungle
116215,Village Mushotel,0,65,Blissful Beams,Smurfly,28,15,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Party,126.0,0,1,"Smurfly, Blissful Beams - 16",Smurfy Jungle
77000,Village Mushotel,0,0,Wisdom Whirlwind,Harvestember,35,24,1,2,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,B,B,1,No Deposit,,,0,Swift-Party,67.5,0,0,"Harvestember, Wisdom Whirlwind - 27",Smurfy Jungle
14001,Smurfy Mushotel,0,162,Blissful Beams,Sunspark,23,10,4,6,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,4,D,D,2,No Deposit,,,0,Swift-Smurf,69.3,0,1,"Sunspark, Blissful Beams - 20",Smurfy Jungle
12022,Smurfy Mushotel,1,101,Blissful Beams,Sunspark,23,9,0,2,2,2.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Swift-Smurf,158.0,0,1,"Rainboway, Blissful Beams - 02",Smurfy Jungle
59808,Village Mushotel,1,202,Smurfy Passage,Hearthglen,45,2,0,4,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Swift-Smurf,94.33,0,0,"Harvestember, Smurfy Passage - 30",Smurfy Jungle
107082,Village Mushotel,0,137,Blissful Beams,Frostmarch,10,6,1,1,1,0.0,0,BB,ISR,Squads,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Swift-Party,65.0,0,0,"Frostmarch, Blissful Beams - 08",Smurfy Jungle
7190,Smurfy Mushotel,1,110,Smurfy Passage,Smurfly,31,26,0,2,2,0.0,1,BB,MRA,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Swift-Smurf,180.0,0,0,"Sproutpril, Smurfy Passage - 08",Smurfy Jungle
97053,Village Mushotel,0,240,Smurfy Passage,Goldenleaf,37,10,1,1,2,0.0,0,HB,ITA,Squads,TA/TO,0,0,0,B,B,1,No Deposit,1.0,,0,Swift-Party,96.0,0,1,"Goldenleaf, Smurfy Passage - 12",Smurfy Jungle
118748,Village Mushotel,0,117,Blissful Beams,Harvestember,34,22,0,3,1,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98.0,,0,Swift-Party,115.0,0,0,"Harvestember, Blissful Beams - 25",Smurfy Jungle
117662,Village Mushotel,0,92,Blissful Beams,Harvestember,31,2,2,4,2,0.0,0,SC,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Party,125.0,0,2,"Harvestember, Blissful Beams - 08",Smurfy Jungle
70725,Village Mushotel,1,51,Blissful Beams,Sunspark,25,21,0,4,2,0.0,0,SC,USA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,135.0,0,1,"Sunspark, Blissful Beams - 02",Smurfy Jungle
36837,Smurfy Mushotel,1,258,Blissful Beams,Rainboway,22,31,2,4,2,0.0,0,HB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Swift-Smurf,68.95,0,1,"Rainboway, Blissful Beams - 31",Smurfy Jungle
54969,Village Mushotel,1,21,Smurfy Passage,Harvestember,32,1,1,3,2,0.0,0,SC,MRA,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Swift-Smurf,138.0,0,0,"Smurfly, Smurfy Passage - 14",Smurfy Jungle
17993,Smurfy Mushotel,0,0,Wisdom Whirlwind,Hearthglen,48,25,0,2,1,0.0,0,BB,SMF,Corporate,Corporate,1,1,3,A,F,0,No Deposit,88.0,,0,Swift-Smurf,35.0,0,0,"Hearthglen, Wisdom Whirlwind - 27",Smurfy Jungle
94263,Village Mushotel,0,110,Smurfy Passage,Smurfly,31,30,2,1,2,2.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Swift-Smurf,168.1,0,3,"Harvestember, Smurfy Passage - 02",Smurfy Jungle
78497,Village Mushotel,0,24,Wisdom Whirlwind,Frostwisp,41,8,0,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Leaf,107.0,0,1,"Frostwisp, Wisdom Whirlwind - 11",Smurfy Jungle
15416,Smurfy Mushotel,0,187,Wisdom Whirlwind,Smurfly,28,8,2,5,2,0.0,0,HB,POL,Gigglefree TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,69.0,,0,Leaf,89.68,1,0,"Smurfly, Wisdom Whirlwind - 15",Smurfy Jungle
50826,Village Mushotel,1,41,Smurfy Passage,Rainboway,20,9,1,3,2,0.0,0,SC,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,116.1,0,0,"Rainboway, Smurfy Passage - 06",Smurfy Jungle
104136,Village Mushotel,0,6,Blissful Beams,Blossommonth,1,3,0,3,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,90.1,0,1,"Blossommonth, Blissful Beams - 06",Smurfy Jungle
18312,Smurfy Mushotel,0,3,Wisdom Whirlwind,Hearthglen,47,15,2,0,2,0.0,0,BB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Swift-Smurf,8.0,0,1,"Hearthglen, Wisdom Whirlwind - 17",Smurfy Jungle
56763,Village Mushotel,1,160,Smurfy Passage,Goldenleaf,38,13,0,2,2,0.0,0,HB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Swift-Party,115.0,0,1,"Goldenleaf, Smurfy Passage - 08",Smurfy Jungle
81566,Village Mushotel,1,192,Smurfy Passage,Rainboway,20,12,0,3,2,0.0,0,HB,SMF,Gigglefree TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,39.0,,42,Swift-Smurf,135.0,0,0,"Merrysnow, Wisdom Whirlwind - 14",Smurfy Jungle
12136,Smurfy Mushotel,1,106,Blissful Beams,Sunspark,24,15,0,3,1,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,120.0,0,1,"Frostmarch, Blissful Beams - 04",Smurfy Jungle
3667,Smurfy Mushotel,1,54,Wisdom Whirlwind,Merrysnow,53,30,0,4,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,107.75,0,2,"Merrysnow, Wisdom Whirlwind - 15",Smurfy Jungle
81689,Village Mushotel,0,28,Wisdom Whirlwind,Merrysnow,51,17,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Leaf,87.0,0,1,"Merrysnow, Wisdom Whirlwind - 18",Smurfy Jungle
103543,Village Mushotel,0,60,Smurfy Passage,Merrysnow,52,23,2,2,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,88.4,0,3,"Merrysnow, Smurfy Passage - 27",Smurfy Jungle
31362,Smurfy Mushotel,0,102,Smurfy Passage,Merrysnow,52,23,1,2,1,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Party,43.67,0,1,"Merrysnow, Smurfy Passage - 26",Smurfy Jungle
87761,Village Mushotel,0,42,Smurfy Passage,Sproutpril,17,23,2,1,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Swift-Smurf,118.8,0,0,"Sproutpril, Smurfy Passage - 26",Smurfy Jungle
61498,Village Mushotel,1,86,Smurfy Passage,Merrysnow,51,15,0,2,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,93.6,0,1,"Goldenleaf, Smurfy Passage - 27",Smurfy Jungle
