,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
5185,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5186,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5187,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5188,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5189,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5190,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5191,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5192,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5193,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5194,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5195,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5196,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5197,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5198,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5199,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5200,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5201,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5202,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5203,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5204,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5205,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5206,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5207,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5208,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5209,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5210,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5211,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5212,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5213,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5214,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5215,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5216,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5217,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5218,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5219,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5220,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5221,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5222,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5223,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5224,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5225,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5226,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5227,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5228,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5229,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5230,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5231,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5232,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5233,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5234,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5235,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5236,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5237,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5238,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5239,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5240,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5241,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5242,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5243,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5244,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5245,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5246,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5247,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5248,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5249,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5250,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5251,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5252,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5253,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5254,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5255,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5256,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5257,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5258,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5259,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5260,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5261,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5262,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5263,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5264,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5265,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5266,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5267,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5268,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5269,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5270,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5271,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5272,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5273,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5274,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5275,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5276,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5277,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5278,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5279,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5280,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5281,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5282,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5283,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5284,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5285,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5286,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5287,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5288,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5289,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5290,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5291,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5292,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5293,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5294,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5295,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5296,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5297,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5298,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5299,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5300,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5301,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5302,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5303,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5304,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5305,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5306,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5307,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5308,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5309,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5310,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5311,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5312,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5313,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5314,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5315,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5316,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5317,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5318,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5319,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5320,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5321,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5322,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5323,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5324,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5325,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5326,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5327,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5328,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5329,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5330,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
5331,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5332,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5333,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5334,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
5335,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5336,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5337,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
5338,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
